period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0017,-0.0017,0.2549,0.0104,0.512,-0.1963
Weekly,-0.0017,-0.0017,0.2822,0.0333,0.5962,-0.1791
Biweekly,-0.0231,-0.0233,0.2822,0.0513,0.6154,-0.1791
Monthly,0.0003,0.0003,0.2403,0.0916,0.6667,-0.1042
