period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0196,-0.0198,-0.3411,0.0288,0.488,-0.5242
Weekly,0.0261,0.0257,-0.2933,0.0576,0.4615,-0.5242
Biweekly,-0.0759,-0.079,-0.2933,0.1369,0.4615,-0.5158
Monthly,-0.0244,-0.0247,-0.466,0.0986,0.25,-0.5039
