period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0151,-0.0152,0.2365,0.0134,0.544,-0.2677
Weekly,-0.0151,-0.0152,0.2127,0.0455,0.6154,-0.2237
Biweekly,-0.0018,-0.0018,0.2127,0.0141,0.6538,-0.2183
Monthly,-0.0167,-0.0168,0.1268,0.1259,0.6667,-0.2111
