period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0022,0.0022,-0.0632,0.0116,0.4767,-0.2049
Weekly,0.0235,0.0232,-0.0704,0.0202,0.3269,-0.1845
Biweekly,0.0214,0.0212,-0.0704,0.0229,0.3846,-0.1779
Monthly,0.0752,0.0725,-0.0652,0.0566,0.4167,-0.1521
