period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0023,-0.0023,0.3327,0.0099,0.6104,-0.0801
Weekly,-0.0023,-0.0023,0.2894,0.0347,0.5769,-0.0667
Biweekly,0.0223,0.022,0.2894,0.0191,0.6154,-0.0618
Monthly,0.0089,0.0089,0.2412,0.0467,0.75,-0.0665
