period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0015,0.0015,0.0599,0.0148,0.5181,-0.167
Weekly,0.0015,0.0015,0.0481,0.0439,0.4615,-0.146
Biweekly,0.0395,0.0388,0.0481,0.0617,0.5385,-0.1431
Monthly,0.0223,0.0221,-0.0423,0.095,0.4167,-0.1217
