period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0392,0.0385,0.5931,0.0484,0.532,-0.5726
Weekly,0.0392,0.0385,0.4007,0.1951,0.4808,-0.5559
Biweekly,-0.0963,-0.1013,0.4007,0.1534,0.5,-0.5277
Monthly,0.0502,0.049,0.1572,0.1376,0.5833,-0.5279
