Date,Open,High,Low,Close,Volume,MA7,MA25,MA99,RSI,MACD,MACD_signal,ADX,Volatility,returns
2025-08-06,0.998,0.9982,0.9979,0.9982,252887999.0,0.9980571428571429,0.9977360000000001,0.9976878787878788,41.959938509828156,-0.0001193207198472157,-5.684898263965971e-05,0.0,0.00039351893079430614,
2025-08-07,0.9981,0.9984,0.9977,0.9981,379565512.0,0.9980571428571429,0.9977360000000001,0.9976878787878788,41.959938509828156,-0.0001193207198472157,-5.684898263965971e-05,0.0,0.00039351893079430614,-0.00010018032458425363
2025-08-08,0.9981,0.9982,0.9977,0.9977,413539621.0,0.9980571428571429,0.9977360000000001,0.9976878787878788,41.959938509828156,-0.0001193207198472157,-5.684898263965971e-05,0.0,0.00039351893079430614,-0.00040076144674883185
2025-08-09,0.9977,0.9983,0.9977,0.998,250763206.0,0.9980571428571429,0.9977360000000001,0.9976878787878788,41.959938509828156,-0.0001193207198472157,-5.684898263965971e-05,0.0,0.00039351893079430614,0.00030069159065848616
2025-08-10,0.998,0.9984,0.9978,0.9982,379888718.0,0.9980571428571429,0.9977360000000001,0.9976878787878788,41.959938509828156,-0.0001193207198472157,-5.684898263965971e-05,0.0,0.00039351893079430614,0.00020040080160321772
2025-08-11,0.9983,0.9986,0.9975,0.9977,836050848.0,0.9980571428571429,0.9977360000000001,0.9976878787878788,41.959938509828156,-0.0001193207198472157,-5.684898263965971e-05,0.0,0.00039351893079430614,-0.0005009016229211571
2025-08-12,0.9978,0.9987,0.9975,0.9985,847612163.0,0.9980571428571429,0.9977360000000001,0.9976878787878788,41.959938509828156,-0.0001193207198472157,-5.684898263965971e-05,0.0,0.00039351893079430614,0.0008018442417561111
2025-08-13,0.9986,0.9998,0.9976,0.9981,777580814.0,0.9980428571428571,0.9977360000000001,0.9976878787878788,41.959938509828156,-0.0001193207198472157,-5.684898263965971e-05,0.0,0.00039351893079430614,-0.00040060090135207727
2025-08-14,0.9981,0.9982,0.9963,0.9974,939686800.0,0.9979428571428571,0.9977360000000001,0.9976878787878788,41.959938509828156,-0.0001193207198472157,-5.684898263965971e-05,0.0,0.00039351893079430614,-0.0007013325318104835
2025-08-15,0.9975,0.998,0.997,0.9976,528158314.0,0.9979285714285714,0.9977360000000001,0.9976878787878788,41.959938509828156,-0.0001193207198472157,-5.684898263965971e-05,0.0,0.00039351893079430614,0.00020052135552450778
2025-08-16,0.9976,0.9978,0.9975,0.9977,195364837.0,0.9978857142857143,0.9977360000000001,0.9976878787878788,41.959938509828156,-0.0001193207198472157,-5.684898263965971e-05,0.0,0.00039351893079430614,0.00010024057738577952
2025-08-17,0.9976,0.9979,0.9976,0.9978,200312169.0,0.9978285714285714,0.9977360000000001,0.9976878787878788,41.959938509828156,-0.0001193207198472157,-5.684898263965971e-05,0.0,0.00039351893079430614,0.0001002305302195694
2025-08-18,0.9978,0.998,0.9974,0.9978,566931251.0,0.9978428571428573,0.9977360000000001,0.9976878787878788,41.959938509828156,-0.0001193207198472157,-5.684898263965971e-05,0.0,0.00039351893079430614,0.0
2025-08-19,0.9978,0.9979,0.9973,0.9976,412098256.0,0.9977142857142857,0.9977360000000001,0.9976878787878788,41.959938509828156,-0.0001193207198472157,-5.684898263965971e-05,0.0,0.00039351893079430614,-0.00020044097013427464
2025-08-20,0.9976,0.9978,0.9975,0.9977,441770991.0,0.997657142857143,0.9977360000000001,0.9976878787878788,44.38384340085521,-0.0001193207198472157,-5.684898263965971e-05,0.0,0.00039351893079430614,0.00010024057738577952
2025-08-21,0.9977,0.9978,0.9939,0.9974,403260758.0,0.9976571428571429,0.9977360000000001,0.9976878787878788,39.10727893725603,-0.0001193207198472157,-5.684898263965971e-05,0.0,0.00039351893079430614,-0.0003006915906585972
2025-08-22,0.9974,0.9986,0.9968,0.998,897030896.0,0.9977142857142857,0.9977360000000001,0.9976878787878788,51.52083366297695,-0.0001193207198472157,-5.684898263965971e-05,0.0,0.00039351893079430614,0.0006015640665730793
2025-08-23,0.9981,0.9982,0.9974,0.9976,443004305.0,0.9977,0.9977360000000001,0.9976878787878788,44.942955372383686,-0.0001193207198472157,-5.684898263965971e-05,0.0,0.00039351893079430614,-0.0004008016032063244
2025-08-24,0.9976,0.9977,0.9974,0.9977,383324234.0,0.9976857142857144,0.9977360000000001,0.9976878787878788,46.77258432642918,-0.0001193207198472157,-5.684898263965971e-05,0.0,0.00039351893079430614,0.00010024057738577952
2025-08-25,0.9976,0.9978,0.9969,0.9971,541498541.0,0.9975857142857143,0.9977360000000001,0.9976878787878788,38.50461513694036,-0.0001193207198472157,-5.684898263965971e-05,0.0,0.00039351893079430614,-0.0006013831813170833
2025-08-26,0.9972,0.9975,0.9971,0.9973,504961222.0,0.9975428571428571,0.9977360000000001,0.9976878787878788,42.17400634291477,-0.0001193207198472157,-5.684898263965971e-05,0.0,0.00039351893079430614,0.0002005816868919652
2025-08-27,0.9973,0.9979,0.9973,0.9975,341511132.0,0.9975142857142857,0.9977360000000001,0.9976878787878788,45.66550447839955,-0.0001193207198472157,-5.684898263965971e-05,0.0,0.0003970301642067196,0.00020054146194725675
2025-08-28,0.9975,0.9983,0.9901,0.9975,374928301.0,0.9975285714285713,0.9977360000000001,0.9976878787878788,45.66550447839955,-0.0001193207198472157,-5.684898263965971e-05,0.0,0.00038732715523769957,0.0
2025-08-29,0.9974,0.998,0.9974,0.9975,423360677.0,0.9974571428571429,0.9977360000000001,0.9976878787878788,45.66550447839955,-0.0001193207198472157,-5.684898263965971e-05,0.0,0.0003804085449053659,0.0
2025-08-30,0.9976,0.9979,0.9974,0.9977,310665961.0,0.9974714285714287,0.9977360000000001,0.9976878787878788,49.4756657631914,-0.0001193207198472157,-5.684898263965971e-05,0.0,0.0003804116780025559,0.00020050125313275657
2025-08-31,0.9977,0.9979,0.9976,0.9977,207786217.0,0.9974714285714287,0.9977159999999999,0.9976878787878788,49.4756657631914,-0.0001193207198472157,-5.684898263965971e-05,0.0,0.00036354451299969046,0.0
2025-09-01,0.9977,0.9985,0.9976,0.9977,453894661.0,0.9975571428571429,0.9976999999999999,0.9976878787878788,49.4756657631914,-0.00010237611976104954,-5.684898263965971e-05,0.0,0.00031086690533374214,0.0
2025-09-02,0.9978,0.9982,0.9976,0.9979,337122377.0,0.9976428571428572,0.997708,0.9976878787878788,53.544404488434125,-7.197934055103161e-05,-5.684898263965971e-05,52.453146702115184,0.00030313159772773693,0.00020046106043891676
2025-09-03,0.9979,0.9985,0.9977,0.9981,292834317.0,0.9977285714285714,0.9977119999999999,0.9976878787878788,57.251743435092706,-3.1389506804702094e-05,-5.684898263965971e-05,52.751705072881336,0.00025869329388356386,0.00020042088385596735
2025-09-04,0.9981,0.9981,0.9972,0.9975,341182376.0,0.9977285714285715,0.997684,0.9976878787878788,45.51635055414745,-4.709388769519318e-05,-5.684898263965971e-05,53.206885592866584,0.00029171426286438764,-0.0006011421701231923
2025-09-05,0.9975,0.9984,0.9975,0.9976,347608906.0,0.9977428571428572,0.99768,0.9976878787878788,47.44973087918347,-5.0883999359263576e-05,-5.684898263965971e-05,53.22275747422533,0.0002917144536325758,0.00010025062656637829
2025-09-06,0.9977,0.9978,0.9975,0.9976,148889603.0,0.9977285714285714,0.9976440000000001,0.9976878787878788,47.44973087918347,-5.327358542817073e-05,-5.684898263965971e-05,53.23749564977275,0.00029067110184962026,0.0
2025-09-07,0.9976,0.9979,0.9975,0.9977,157767739.0,0.9977285714285714,0.997628,0.9976878787878788,49.52693947559664,-4.6561453881821535e-05,-5.684898263965971e-05,53.101616737342,0.0002917146443432739,0.00010024057738577952
2025-09-08,0.9977,0.9983,0.9977,0.998,303313385.0,0.9977714285714285,0.9976520000000001,0.9976878787878788,55.24271120186673,-1.6840422569219804e-05,-5.684898263965971e-05,52.375243791017404,0.00029553835760635515,0.00030069159065848616
2025-09-09,0.9979,0.9984,0.9975,0.9978,463815760.0,0.9977571428571429,0.9976599999999999,0.9976878787878788,51.08900208154992,-9.317216582704901e-06,-4.734262942826875e-05,51.8190876725785,0.00029887383196391476,-0.00020040080160321772
2025-09-10,0.9977,0.9984,0.9977,0.998,435691755.0,0.9977428571428572,0.997672,0.9976878787878788,54.752846641693175,1.2637628182599059e-05,-3.5346577906095194e-05,51.302656991170934,0.00029283775548149274,0.00020044097013416362
2025-09-11,0.9979,0.9983,0.9978,0.9979,408628903.0,0.9978,0.997676,0.9976878787878788,52.630000219727,2.1717490854111787e-05,-2.3933764154053798e-05,50.8231142155782,0.00026108306228088917,-0.00010020040080160886
2025-09-12,0.998,0.9986,0.9979,0.9981,484181282.0,0.9978714285714286,0.997688,0.9976878787878788,56.2808833448831,4.453826655581583e-05,-1.0239358012079875e-05,49.84510649400333,0.00024736099161535706,0.00020042088385596735
2025-09-13,0.9981,0.9983,0.998,0.9982,319052984.0,0.9979571428571429,0.9977119999999999,0.9976878787878788,58.02293606491912,6.988744106217748e-05,5.786001802771598e-06,48.936956466826665,0.0002473601888495449,0.00010019036168729123
2025-09-14,0.9981,0.9983,0.9979,0.9981,227530127.0,0.9980142857142857,0.9977280000000001,0.9976878787878788,55.635527176116895,8.097425936703928e-05,2.0823653315625137e-05,48.181469683986556,0.00020173292294504747,-0.00010018032458425363
