period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0042,-0.0042,0.2761,0.0146,0.512,-0.1334
Weekly,0.0407,0.0399,0.3373,0.041,0.5,-0.1288
Biweekly,0.0182,0.0181,0.3373,0.0313,0.5,-0.0952
Monthly,0.0024,0.0024,0.3462,0.091,0.75,-0.059
