period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0003,0.0003,0.1305,0.0173,0.528,-0.1828
Weekly,0.0003,0.0003,0.1812,0.0278,0.5,-0.166
Biweekly,-0.0027,-0.0027,0.1812,0.0412,0.4231,-0.1658
Monthly,-0.0005,-0.0005,0.1951,0.0913,0.5,-0.1658
