period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0086,-0.0086,-0.2423,0.0159,0.468,-0.2736
Weekly,-0.032,-0.0325,-0.2423,0.0398,0.5385,-0.2582
Biweekly,-0.1099,-0.1164,-0.2423,0.0578,0.6154,-0.2582
Monthly,-0.0086,-0.0086,-0.0867,0.0843,0.5,-0.2547
