period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0095,0.0095,0.3748,0.0266,0.544,-0.2515
Weekly,0.0962,0.0918,0.3748,0.0501,0.5577,-0.2309
Biweekly,0.0772,0.0744,0.3748,0.0787,0.5385,-0.2095
Monthly,0.0095,0.0095,0.3337,0.134,0.5833,-0.1858
