period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0091,-0.0091,0.2904,0.0224,0.5542,-0.3026
Weekly,-0.0091,-0.0091,0.2751,0.0603,0.5577,-0.2912
Biweekly,0.0556,0.0541,0.2751,0.0737,0.5,-0.2039
Monthly,0.0079,0.0079,0.0389,0.065,0.5,-0.1433
