period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0068,0.0068,-0.0017,0.0177,0.5422,-0.3048
Weekly,0.0068,0.0068,-0.0593,0.0426,0.5577,-0.2661
Biweekly,0.0686,0.0664,-0.0593,0.0673,0.5769,-0.2656
Monthly,0.0206,0.0204,-0.125,0.0832,0.6667,-0.2235
