period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0041,-0.0042,-0.0058,0.0067,0.5039,-0.0834
Weekly,-0.0059,-0.0059,0.0276,0.0111,0.4808,-0.0779
Biweekly,-0.0297,-0.0301,0.0276,0.0148,0.5385,-0.0681
Monthly,-0.0108,-0.0108,-0.0411,0.0371,0.4167,-0.0654
