period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0116,0.0116,0.3879,0.0165,0.544,-0.0673
Weekly,0.0457,0.0447,0.4937,0.0646,0.5577,-0.0673
Biweekly,0.1502,0.1399,0.4937,0.0844,0.6538,-0.053
Monthly,0.0226,0.0224,0.4194,0.0453,0.75,-0.0522
