period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0172,-0.0173,0.112,0.0148,0.464,-0.2497
Weekly,-0.0172,-0.0173,-0.0331,0.0466,0.5192,-0.2496
Biweekly,-0.0126,-0.0127,-0.0331,0.0614,0.5,-0.2496
Monthly,-0.0235,-0.0238,-0.0939,0.0728,0.25,-0.2175
