period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0109,0.0108,0.7542,0.0179,0.6225,-0.1179
Weekly,0.0109,0.0108,0.6855,0.0259,0.6346,-0.087
Biweekly,0.0698,0.0675,0.6855,0.0516,0.7308,-0.0727
Monthly,0.0356,0.035,0.5193,0.0266,0.8333,-0.0329
