period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0005,-0.0005,-0.0666,0.0194,0.49,-0.3132
Weekly,-0.0005,-0.0005,-0.065,0.0396,0.5385,-0.2896
Biweekly,0.0516,0.0503,-0.065,0.0651,0.6538,-0.2742
Monthly,0.0211,0.0209,-0.1255,0.068,0.4167,-0.2618
