period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0139,-0.014,0.4383,0.0175,0.556,-0.1321
Weekly,0.0293,0.0288,0.4383,0.0357,0.6731,-0.1286
Biweekly,0.0361,0.0355,0.4383,0.0605,0.5769,-0.0879
Monthly,-0.0139,-0.014,0.4397,0.078,0.6667,-0.0786
