period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0229,-0.0231,0.151,0.0314,0.5,-0.3236
Weekly,-0.0229,-0.0231,0.1288,0.0418,0.4615,-0.3017
Biweekly,-0.0239,-0.0242,0.1288,0.0468,0.3846,-0.293
Monthly,-0.0162,-0.0164,0.0246,0.0404,0.4167,-0.2771
