period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.032,0.0315,-0.1888,0.0215,0.496,-0.388
Weekly,0.0081,0.008,-0.1888,0.0258,0.5,-0.3812
Biweekly,-0.0031,-0.0031,-0.1888,0.0727,0.3846,-0.3672
Monthly,0.032,0.0315,-0.2783,0.1024,0.4167,-0.3385
