period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0105,0.0104,0.1288,0.0173,0.536,-0.2466
Weekly,0.0105,0.0104,0.1241,0.0651,0.5769,-0.2367
Biweekly,0.0092,0.0091,0.1241,0.0786,0.5769,-0.2157
Monthly,0.0003,0.0003,0.1035,0.0806,0.5,-0.2088
