period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.004,-0.004,-0.1622,0.0155,0.516,-0.2667
Weekly,-0.004,-0.004,-0.1474,0.0227,0.4615,-0.2533
Biweekly,0.015,0.0149,-0.1474,0.058,0.4615,-0.2318
Monthly,-0.01,-0.0101,-0.1262,0.0811,0.4167,-0.2046
