Date,Open,High,Low,Close,Volume,MA7,MA25,MA99,RSI,MACD,MACD_signal,ADX,Volatility
2022-11-04,5.38,5.8,5.38,5.63,1070164.64,4.839428571428571,4.129239999999999,4.49589898989899,23.861547055971556,-0.2702518194111434,-0.12438048209367225,0.0,0.07120134963988219
2022-11-05,5.62,5.8,5.48,5.57,883965.34,4.839428571428571,4.129239999999999,4.49589898989899,23.861547055971556,-0.2702518194111434,-0.12438048209367225,0.0,0.07120134963988219
2022-11-06,5.57,5.65,5.16,5.2,710261.63,4.839428571428571,4.129239999999999,4.49589898989899,23.861547055971556,-0.2702518194111434,-0.12438048209367225,0.0,0.07120134963988219
2022-11-07,5.2,5.33,5.0,5.19,476598.35,4.839428571428571,4.129239999999999,4.49589898989899,23.861547055971556,-0.2702518194111434,-0.12438048209367225,0.0,0.07120134963988219
2022-11-08,5.18,5.26,3.81,4.353,1754793.19,4.839428571428571,4.129239999999999,4.49589898989899,23.861547055971556,-0.2702518194111434,-0.12438048209367225,0.0,0.07120134963988219
2022-11-09,4.353,4.407,3.5,3.676,1989632.8,4.839428571428571,4.129239999999999,4.49589898989899,23.861547055971556,-0.2702518194111434,-0.12438048209367225,0.0,0.07120134963988219
2022-11-10,3.665,4.395,3.58,4.257,1536385.15,4.839428571428571,4.129239999999999,4.49589898989899,23.861547055971556,-0.2702518194111434,-0.12438048209367225,0.0,0.07120134963988219
2022-11-11,4.256,4.395,3.883,4.011,1171191.09,4.608142857142858,4.129239999999999,4.49589898989899,23.861547055971556,-0.2702518194111434,-0.12438048209367225,0.0,0.07120134963988219
2022-11-12,4.014,4.014,3.748,3.814,774811.68,4.357285714285714,4.129239999999999,4.49589898989899,23.861547055971556,-0.2702518194111434,-0.12438048209367225,0.0,0.07120134963988219
2022-11-13,3.811,4.116,3.676,3.935,1189672.07,4.176571428571429,4.129239999999999,4.49589898989899,23.861547055971556,-0.2702518194111434,-0.12438048209367225,0.0,0.07120134963988219
2022-11-14,3.935,4.087,3.66,3.93,984676.98,3.9965714285714284,4.129239999999999,4.49589898989899,23.861547055971556,-0.2702518194111434,-0.12438048209367225,0.0,0.07120134963988219
2022-11-15,3.925,4.107,3.885,3.971,564562.09,3.942,4.129239999999999,4.49589898989899,23.861547055971556,-0.2702518194111434,-0.12438048209367225,0.0,0.07120134963988219
2022-11-16,3.973,4.031,3.811,3.869,366371.12,3.9695714285714288,4.129239999999999,4.49589898989899,23.861547055971556,-0.2702518194111434,-0.12438048209367225,0.0,0.07120134963988219
2022-11-17,3.869,3.931,3.732,3.755,464916.77,3.8978571428571427,4.129239999999999,4.49589898989899,23.861547055971556,-0.2702518194111434,-0.12438048209367225,0.0,0.07120134963988219
2022-11-18,3.757,3.873,3.735,3.829,331119.18,3.871857142857143,4.129239999999999,4.49589898989899,26.81526486184505,-0.2702518194111434,-0.12438048209367225,0.0,0.07120134963988219
2022-11-19,3.826,4.016,3.758,3.96,486203.38,3.8927142857142862,4.129239999999999,4.49589898989899,31.855167433536337,-0.2702518194111434,-0.12438048209367225,0.0,0.07120134963988219
2022-11-20,3.958,4.058,3.582,3.6,952933.81,3.844857142857143,4.129239999999999,4.49589898989899,26.46203831486929,-0.2702518194111434,-0.12438048209367225,0.0,0.07120134963988219
2022-11-21,3.601,3.724,3.505,3.623,835076.81,3.8010000000000006,4.129239999999999,4.49589898989899,27.308783780673508,-0.2702518194111434,-0.12438048209367225,0.0,0.07120134963988219
2022-11-22,3.618,3.744,3.51,3.718,734203.45,3.764857142857143,4.129239999999999,4.49589898989899,30.85047694612608,-0.2702518194111434,-0.12438048209367225,0.0,0.07120134963988219
2022-11-23,3.717,3.948,3.7,3.911,410189.45,3.770857142857143,4.129239999999999,4.49589898989899,37.51159076077977,-0.2702518194111434,-0.12438048209367225,0.0,0.07120134963988219
2022-11-24,3.919,3.979,3.821,3.882,370113.51,3.789,4.129239999999999,4.49589898989899,36.935844572304866,-0.2702518194111434,-0.12438048209367225,0.0,0.07120134963988219
2022-11-25,3.881,3.92,3.766,3.916,273921.81,3.801428571428571,4.129239999999999,4.49589898989899,38.13473114701268,-0.2702518194111434,-0.12438048209367225,0.0,0.07140922470270633
2022-11-26,3.922,4.044,3.866,3.888,506428.37,3.7911428571428565,4.129239999999999,4.49589898989899,37.50243751661857,-0.2702518194111434,-0.12438048209367225,0.0,0.07038383559710544
2022-11-27,3.887,4.121,3.887,3.893,483998.49,3.8329999999999997,4.129239999999999,4.49589898989899,37.701081439008746,-0.2702518194111434,-0.12438048209367225,0.0,0.07041168262820244
2022-11-28,3.896,3.97,3.757,3.85,532373.51,3.865428571428571,4.129239999999999,4.49589898989899,36.62300558157369,-0.2702518194111434,-0.12438048209367225,0.0,0.061018642881769225
2022-11-29,3.85,3.984,3.813,3.963,352707.59,3.9004285714285714,4.06256,4.49589898989899,41.36789070235668,-0.2702518194111434,-0.12438048209367225,0.0,0.049899442380318085
2022-11-30,3.965,4.155,3.961,4.102,472156.35,3.9277142857142855,4.00384,4.49589898989899,46.65821890379094,-0.2352241279831384,-0.12438048209367225,0.0,0.03554857145045082
2022-12-01,4.102,4.263,4.016,4.119,443779.41,3.9615714285714287,3.9606,4.49589898989899,47.28469232098303,-0.20374403779899586,-0.12438048209367225,60.14947579396987,0.032967134306423944
2022-12-02,4.117,4.367,4.007,4.279,529635.47,4.013428571428571,3.92416,4.49589898989899,52.892359518364415,-0.1639947473379273,-0.12438048209367225,57.145927883996855,0.03165003071181561
2022-12-03,4.281,4.357,4.118,4.135,570153.03,4.0487142857142855,3.91544,4.49589898989899,47.94869006074999,-0.1424704343289651,-0.12438048209367225,54.35691911045048,0.032251508223473085
2022-12-04,4.136,4.382,4.133,4.351,511448.09,4.114142857142857,3.9424400000000004,4.49589898989899,54.7767072681087,-0.1067522924065143,-0.12438048209367225,51.631157193340805,0.0340489886375459
2022-12-05,4.346,4.614,4.334,4.429,776816.08,4.196857142857143,3.9493199999999997,4.49589898989899,56.971746067511845,-0.0713292206164855,-0.12438048209367225,47.948631106102475,0.03414535314587594
