period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0374,0.0367,-0.5245,0.0435,0.452,-0.7653
Weekly,0.0374,0.0367,-0.5582,0.1306,0.3846,-0.7243
Biweekly,0.0747,0.0721,-0.5582,0.1801,0.3462,-0.7022
Monthly,0.1109,0.1052,-0.502,0.2003,0.25,-0.6913
