period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0249,0.0246,-0.4208,0.03,0.524,-0.548
Weekly,0.0651,0.063,-0.3909,0.0872,0.5,-0.5452
Biweekly,-0.0272,-0.0276,-0.3909,0.1082,0.3846,-0.5156
Monthly,0.018,0.0179,-0.4602,0.122,0.3333,-0.4755
