period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0251,-0.0254,0.1231,0.0243,0.508,-0.3296
Weekly,-0.0875,-0.0916,0.1231,0.0706,0.5577,-0.3235
Biweekly,-0.1063,-0.1124,0.1231,0.0593,0.5769,-0.2962
Monthly,-0.0251,-0.0254,0.0489,0.0957,0.5,-0.2515
