period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0048,-0.0048,-0.3692,0.0268,0.502,-0.5677
Weekly,-0.0048,-0.0048,-0.4253,0.0481,0.4038,-0.5666
Biweekly,0.0505,0.0493,-0.4253,0.0492,0.3846,-0.5565
Monthly,0.0118,0.0117,-0.4524,0.0705,0.25,-0.5278
