period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0001,-0.0001,0.0867,0.0042,0.5038,-0.0407
Weekly,-0.0014,-0.0014,0.073,0.0075,0.5577,-0.0364
Biweekly,-0.0045,-0.0045,0.073,0.0177,0.6154,-0.0303
Monthly,-0.0001,-0.0001,0.0867,0.0268,0.7692,-0.0407
