period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.003,0.003,-0.016,0.0158,0.548,-0.2087
Weekly,0.003,0.003,-0.0387,0.009,0.5,-0.1985
Biweekly,0.0096,0.0096,-0.0387,0.0217,0.5769,-0.1901
Monthly,-0.0131,-0.0131,-0.0709,0.0736,0.4167,-0.1593
