period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0134,0.0133,3.3587,0.0357,0.596,-0.1377
Weekly,0.0134,0.0133,3.3628,0.0284,0.7115,-0.1248
Biweekly,0.0961,0.0917,3.3628,0.0674,0.7692,-0.0887
Monthly,0.0281,0.0277,2.9635,0.1763,0.8333,-0.0447
