period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0102,0.0102,-0.398,0.021,0.504,-0.4355
Weekly,0.0359,0.0352,-0.3601,0.037,0.4423,-0.4188
Biweekly,0.038,0.0373,-0.3601,0.0495,0.3846,-0.4071
Monthly,-0.0072,-0.0072,-0.2948,0.0301,0.1667,-0.2946
