period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.007,-0.007,0.7868,0.0208,0.548,-0.1573
Weekly,0.0355,0.0348,0.9635,0.028,0.5769,-0.1371
Biweekly,0.0288,0.0284,0.9635,0.0903,0.6154,-0.1257
Monthly,0.0006,0.0006,0.6581,0.1211,0.6667,-0.103
