period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0005,-0.0005,0.9099,0.0354,0.576,-0.2833
Weekly,-0.0005,-0.0005,0.9951,0.0649,0.5769,-0.2553
Biweekly,-0.0242,-0.0245,0.9951,0.159,0.6154,-0.238
Monthly,-0.0005,-0.0005,0.9924,0.229,0.6667,-0.2214
