period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0016,-0.0016,0.9159,0.0217,0.576,-0.1686
Weekly,-0.0016,-0.0016,0.9174,0.0877,0.6731,-0.1686
Biweekly,0.001,0.001,0.9174,0.0821,0.8077,-0.1686
Monthly,-0.0095,-0.0095,0.8885,0.1137,0.6667,-0.0928
