period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0123,-0.0124,0.6136,0.0141,0.568,-0.1768
Weekly,-0.0123,-0.0124,0.6044,0.0191,0.6923,-0.1627
Biweekly,-0.0015,-0.0015,0.6044,0.019,0.7692,-0.1096
Monthly,-0.0078,-0.0078,0.6295,0.0406,0.8333,-0.0078
