period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0058,0.0058,1.2557,0.0357,0.52,-0.3234
Weekly,-0.0274,-0.0278,1.2557,0.0653,0.5962,-0.2905
Biweekly,0.0726,0.0701,1.2557,0.0258,0.6154,-0.2844
Monthly,0.0058,0.0058,0.9175,0.1385,0.6667,-0.2905
