period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0146,0.0145,6.3478,0.0533,0.62,-0.1684
Weekly,0.0278,0.0274,6.3478,0.0411,0.7308,-0.1564
Biweekly,0.0549,0.0534,6.3478,0.1044,0.7308,-0.1217
Monthly,0.0146,0.0145,5.6861,0.1826,1.0,0.0
