period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0089,0.0089,0.3722,0.0211,0.5341,-0.2016
Weekly,0.0089,0.0089,0.2546,0.0287,0.5192,-0.1896
Biweekly,0.0504,0.0491,0.2546,0.0557,0.5,-0.1272
Monthly,0.034,0.0334,0.1319,0.0882,0.6667,-0.1325
