Date,Open,High,Low,Close,Volume,MA7,MA25,MA99,RSI,MACD,MACD_signal,ADX,Volatility,returns
2025-08-28,0.06,0.0615,0.0559,0.0571,100296422.3,0.05438571428571428,0.05576,0.04115454545454546,57.08783703435992,-0.0002892223358316251,-0.0013120710917680742,0.0,0.04122842332075713,
2025-08-29,0.0571,0.0572,0.0524,0.0539,53830620.3,0.05438571428571428,0.05576,0.04115454545454546,57.08783703435992,-0.0002892223358316251,-0.0013120710917680742,0.0,0.04122842332075713,-0.05604203152364262
2025-08-30,0.0538,0.0609,0.0537,0.0551,92425913.4,0.05438571428571428,0.05576,0.04115454545454546,57.08783703435992,-0.0002892223358316251,-0.0013120710917680742,0.0,0.04122842332075713,0.02226345083487935
2025-08-31,0.0552,0.0561,0.0535,0.0535,18207906.6,0.05438571428571428,0.05576,0.04115454545454546,57.08783703435992,-0.0002892223358316251,-0.0013120710917680742,0.0,0.04122842332075713,-0.029038112522686066
2025-09-01,0.0535,0.055,0.0513,0.0525,40597779.2,0.05438571428571428,0.05576,0.04115454545454546,57.08783703435992,-0.0002892223358316251,-0.0013120710917680742,0.0,0.04122842332075713,-0.01869158878504673
2025-09-02,0.0525,0.0546,0.0522,0.0543,28162760.5,0.05438571428571428,0.05576,0.04115454545454546,57.08783703435992,-0.0002892223358316251,-0.0013120710917680742,0.0,0.04122842332075713,0.03428571428571425
2025-09-03,0.0543,0.0548,0.0535,0.0543,24373010.6,0.05438571428571428,0.05576,0.04115454545454546,57.08783703435992,-0.0002892223358316251,-0.0013120710917680742,0.0,0.04122842332075713,0.0
2025-09-04,0.0543,0.0546,0.052,0.053,20462605.5,0.05380000000000001,0.05576,0.04115454545454546,57.08783703435992,-0.0002892223358316251,-0.0013120710917680742,0.0,0.04122842332075713,-0.023941068139963217
2025-09-05,0.053,0.055,0.0529,0.0545,34993648.7,0.053885714285714294,0.05576,0.04115454545454546,57.08783703435992,-0.0002892223358316251,-0.0013120710917680742,0.0,0.04122842332075713,0.028301886792452935
2025-09-06,0.0544,0.0552,0.0536,0.0544,21341381.7,0.05378571428571428,0.05576,0.04115454545454546,57.08783703435992,-0.0002892223358316251,-0.0013120710917680742,0.0,0.04122842332075713,-0.0018348623853211565
2025-09-07,0.0544,0.0555,0.0543,0.0553,16008956.9,0.054042857142857136,0.05576,0.04115454545454546,57.08783703435992,-0.0002892223358316251,-0.0013120710917680742,0.0,0.04122842332075713,0.016544117647058876
2025-09-08,0.0553,0.0569,0.0549,0.0561,25382823.5,0.05455714285714286,0.05576,0.04115454545454546,57.08783703435992,-0.0002892223358316251,-0.0013120710917680742,0.0,0.04122842332075713,0.01446654611211562
2025-09-09,0.0562,0.0594,0.0547,0.0556,48327679.2,0.05474285714285714,0.05576,0.04115454545454546,57.08783703435992,-0.0002892223358316251,-0.0013120710917680742,0.0,0.04122842332075713,-0.0089126559714795
2025-09-10,0.0557,0.059,0.0553,0.0569,36852089.3,0.05511428571428572,0.05576,0.04115454545454546,57.08783703435992,-0.0002892223358316251,-0.0013120710917680742,0.0,0.04122842332075713,0.023381294964028854
2025-09-11,0.057,0.0577,0.056,0.0572,20331419.7,0.05571428571428571,0.05576,0.04115454545454546,58.53836518299419,-0.0002892223358316251,-0.0013120710917680742,0.0,0.04122842332075713,0.005272407732864748
2025-09-12,0.0573,0.058,0.0564,0.0576,19739300.1,0.05615714285714285,0.05576,0.04115454545454546,60.45761722504941,-0.0002892223358316251,-0.0013120710917680742,0.0,0.04122842332075713,0.006993006993006867
2025-09-13,0.0576,0.0589,0.0568,0.0585,32993380.3,0.056742857142857143,0.05576,0.04115454545454546,64.44554113879497,-0.0002892223358316251,-0.0013120710917680742,0.0,0.04122842332075713,0.015625
