period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0114,0.0114,0.664,0.0225,0.494,-0.1587
Weekly,0.0114,0.0114,0.6539,0.0204,0.6154,-0.1434
Biweekly,0.0573,0.0557,0.6539,0.0947,0.6154,-0.1421
Monthly,0.0258,0.0255,0.683,0.1006,0.8333,-0.0922
