period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0084,-0.0084,-0.3391,0.0129,0.452,-0.34
Weekly,-0.0084,-0.0084,-0.3324,0.0051,0.4038,-0.34
Biweekly,-0.0154,-0.0156,-0.3324,0.0309,0.3462,-0.3357
Monthly,-0.0249,-0.0252,-0.3295,0.075,0.3333,-0.2978
