period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0045,-0.0045,0.2038,0.0162,0.54,-0.115
Weekly,0.0433,0.0424,0.2038,0.0314,0.5192,-0.115
Biweekly,0.0185,0.0183,0.2038,0.0481,0.6923,-0.0937
Monthly,-0.0045,-0.0045,0.2153,0.0591,0.5833,-0.0935
