period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0133,-0.0134,0.6951,0.015,0.564,-0.1832
Weekly,-0.0133,-0.0134,0.6773,0.0141,0.6923,-0.1832
Biweekly,0.0036,0.0036,0.6773,0.0528,0.7308,-0.1453
Monthly,-0.0229,-0.0232,0.6262,0.0586,0.6667,-0.0411
