period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0326,0.0321,0.5737,0.0422,0.536,-0.4999
Weekly,0.0326,0.0321,0.4458,0.1179,0.5769,-0.4716
Biweekly,0.0596,0.0579,0.4458,0.1329,0.6538,-0.4716
Monthly,0.0642,0.0622,0.2087,0.1041,0.5,-0.4461
