period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0005,0.0005,0.2286,0.0131,0.496,-0.1013
Weekly,-0.0013,-0.0013,0.2286,0.011,0.5385,-0.0838
Biweekly,-0.024,-0.0243,0.2286,0.0313,0.6923,-0.0747
Monthly,0.0005,0.0005,0.2469,0.0468,0.5833,-0.0304
