period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0021,-0.0022,0.2154,0.0102,0.5743,-0.079
Weekly,-0.0021,-0.0022,0.1757,0.0375,0.5962,-0.0788
Biweekly,0.025,0.0247,0.1757,0.0253,0.5385,-0.0522
Monthly,0.0138,0.0137,0.1554,0.0502,0.5,-0.0543
