Date,Open,High,Low,Close,Volume,ret_1d,log_ret_1d,eq,cum_ret,ret_7d,ret_14d,ret_30d,log_ret_7d,log_ret_14d,log_ret_30d,roll_max,dd,vol_7d,vol_14d,vol_30d,up,down,MA7,MA25,MA99,RSI,MACD,MACD_signal,ADX,Volatility,returns
2025-05-02 04:00:00,96.1018,97.3264,93.4679,96.6849,2663900,0.0007,0.0007,1.0007,0.0007,-0.0519,-0.041,-0.0398,-0.0533,-0.0419,-0.0407,1.0007,0.0,0.0092,0.0125,0.0105,0,0,95.5977857142857,94.33448800000001,96.1817696969697,40.12314112011794,-0.5482928314518745,-0.4771428247554756,0.0,0.011659689114840572,
2025-05-05 04:00:00,96.5586,97.0737,95.7616,96.753,1633200,0.0007,0.0007,1.0007,0.0007,-0.0519,-0.041,-0.0398,-0.0533,-0.0419,-0.0407,1.0007,0.0,0.0092,0.0125,0.0105,1,0,95.5977857142857,94.33448800000001,96.1817696969697,40.12314112011794,-0.5482928314518745,-0.4771428247554756,0.0,0.011659689114840572,0.0007043499036560874
2025-05-06 04:00:00,96.7044,97.307,96.3642,96.6655,1130000,-0.0009,-0.0009,0.9998,-0.0002,-0.0519,-0.041,-0.0398,-0.0533,-0.0419,-0.0407,1.0007,-0.0009,0.0092,0.0125,0.0105,0,1,95.5977857142857,94.33448800000001,96.1817696969697,40.12314112011794,-0.5482928314518745,-0.4771428247554756,0.0,0.011659689114840572,-0.0009043647225409623
2025-05-07 04:00:00,96.5489,97.307,96.3836,96.7432,1105200,0.0008,0.0008,1.0006,0.0006,-0.0519,-0.041,-0.0398,-0.0533,-0.0419,-0.0407,1.0007,-0.0001,0.0092,0.0125,0.0105,1,0,95.5977857142857,94.33448800000001,96.1817696969697,40.12314112011794,-0.5482928314518745,-0.4771428247554756,0.0,0.011659689114840572,0.0008038028045167511
2025-05-08 04:00:00,96.3253,96.6849,94.8092,94.9355,2349600,-0.0187,-0.0189,0.9819,-0.0181,-0.0519,-0.041,-0.0398,-0.0533,-0.0419,-0.0407,1.0007,-0.0188,0.0092,0.0125,0.0105,0,1,95.5977857142857,94.33448800000001,96.1817696969697,40.12314112011794,-0.5482928314518745,-0.4771428247554756,0.0,0.011659689114840572,-0.01868555102580849
2025-05-09 04:00:00,94.9355,95.0522,93.9539,94.6634,1295300,-0.0029,-0.0029,0.9791,-0.0209,-0.0519,-0.041,-0.0398,-0.0533,-0.0419,-0.0407,1.0007,-0.0216,0.0092,0.0125,0.0105,0,1,95.5977857142857,94.33448800000001,96.1817696969697,40.12314112011794,-0.5482928314518745,-0.4771428247554756,0.0,0.011659689114840572,-0.002866156495726191
2025-05-12 04:00:00,94.2066,94.2066,92.3017,92.739,1314400,-0.0203,-0.0205,0.9592,-0.0408,-0.0519,-0.041,-0.0398,-0.0533,-0.0419,-0.0407,1.0007,-0.0415,0.0092,0.0125,0.0105,0,1,95.5977857142857,94.33448800000001,96.1817696969697,40.12314112011794,-0.5482928314518745,-0.4771428247554756,0.0,0.011659689114840572,-0.020328870503277807
2025-05-13 04:00:00,91.7963,92.5349,91.4367,91.6699,3421900,-0.0115,-0.0116,0.9481,-0.0519,-0.0519,-0.041,-0.0398,-0.0533,-0.0419,-0.0407,1.0007,-0.0525,0.0092,0.0125,0.0105,0,1,94.88135714285714,94.33448800000001,96.1817696969697,40.12314112011794,-0.5482928314518745,-0.4771428247554756,0.0,0.011659689114840572,-0.011528051844423626
2025-05-14 04:00:00,91.7768,92.6127,90.6494,92.3405,2659100,0.0073,0.0073,0.9551,-0.0449,-0.0456,-0.041,-0.0398,-0.0467,-0.0419,-0.0407,1.0007,-0.0456,0.0104,0.0125,0.0105,1,0,94.25099999999999,94.33448800000001,96.1817696969697,40.12314112011794,-0.5482928314518745,-0.4771428247554756,0.0,0.011659689114840572,0.007315378330291722
2025-05-15 04:00:00,93.0889,94.1969,92.7001,94.0997,1659500,0.0191,0.0189,0.9733,-0.0267,-0.0265,-0.041,-0.0398,-0.0269,-0.0419,-0.0407,1.0007,-0.0274,0.0143,0.0125,0.0105,1,0,93.88445714285714,94.33448800000001,96.1817696969697,40.12314112011794,-0.5482928314518745,-0.4771428247554756,0.0,0.011659689114840572,0.01905122887573696
