period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0202,-0.0204,-0.031,0.0217,0.508,-0.229
Weekly,-0.0847,-0.0885,0.0711,0.0588,0.5577,-0.2125
Biweekly,-0.032,-0.0325,0.0711,0.0161,0.5769,-0.192
Monthly,-0.0537,-0.0551,0.031,0.0394,0.5,-0.1596
