period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0055,-0.0055,0.2132,0.0165,0.56,-0.177
Weekly,0.0075,0.0075,0.2679,0.0295,0.6538,-0.1579
Biweekly,-0.0179,-0.0181,0.2679,0.0472,0.6154,-0.136
Monthly,-0.0012,-0.0012,0.2038,0.097,0.5833,-0.1516
