period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0073,-0.0073,0.5946,0.0154,0.528,-0.1843
Weekly,0.0592,0.0576,0.6961,0.0451,0.5962,-0.1777
Biweekly,0.0912,0.0873,0.6961,0.0772,0.5769,-0.1777
Monthly,0.0199,0.0197,0.4667,0.055,0.6667,-0.0857
