period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0111,0.0111,-0.0115,0.021,0.498,-0.2548
Weekly,0.0111,0.0111,-0.0605,0.0476,0.5769,-0.2404
Biweekly,0.0367,0.036,-0.0605,0.0462,0.4615,-0.2356
Monthly,0.0179,0.0178,-0.0862,0.0796,0.5833,-0.2127
