period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0067,0.0067,-0.0442,0.0337,0.5,-0.3738
Weekly,0.1091,0.1035,-0.0442,0.0834,0.4808,-0.3483
Biweekly,0.1027,0.0978,-0.0442,0.0733,0.5769,-0.3417
Monthly,0.0067,0.0067,-0.0397,0.1336,0.5,-0.2731
