period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0385,-0.0393,3.7252,0.0601,0.528,-0.2417
Weekly,-0.0385,-0.0393,3.4715,0.116,0.5769,-0.1758
Biweekly,0.1604,0.1488,3.4715,0.218,0.6154,-0.1641
Monthly,0.0138,0.0137,3.8992,0.577,0.6667,-0.1161
