period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0111,0.011,0.036,0.0123,0.504,-0.1029
Weekly,-0.009,-0.009,0.036,0.0128,0.5385,-0.0908
Biweekly,-0.0111,-0.0111,0.036,0.0546,0.5,-0.0859
Monthly,0.0111,0.011,0.0892,0.0688,0.5833,-0.0749
