period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0014,-0.0014,0.1576,0.012,0.512,-0.0893
Weekly,0.0066,0.0066,0.1576,0.0029,0.5769,-0.0802
Biweekly,0.013,0.0129,0.1576,0.0229,0.6154,-0.0792
Monthly,-0.0014,-0.0014,0.1228,0.059,0.4167,-0.0515
