period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0044,-0.0044,0.1992,0.0097,0.5301,-0.1102
Weekly,-0.0044,-0.0044,0.1609,0.0212,0.5192,-0.0972
Biweekly,0.0245,0.0242,0.1609,0.0404,0.5385,-0.0869
Monthly,0.003,0.003,0.1499,0.0612,0.5833,-0.1018
