period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0221,-0.0224,-0.0526,0.0201,0.504,-0.2602
Weekly,-0.0221,-0.0224,-0.059,0.0369,0.5385,-0.2602
Biweekly,-0.0932,-0.0978,-0.059,0.0478,0.5385,-0.2591
Monthly,-0.0363,-0.037,-0.0646,0.0305,0.5,-0.2501
