period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0343,-0.0349,-0.4464,0.0267,0.476,-0.4979
Weekly,-0.0343,-0.0349,-0.4548,0.0656,0.4615,-0.4887
Biweekly,-0.0848,-0.0886,-0.4548,0.0868,0.5,-0.4809
Monthly,-0.0546,-0.0562,-0.4507,0.0984,0.5,-0.4467
