period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.026,-0.0264,-0.3407,0.031,0.384,-0.5057
Weekly,-0.026,-0.0264,-0.3339,0.0884,0.4423,-0.5057
Biweekly,-0.1809,-0.1996,-0.3339,0.1173,0.5769,-0.4833
Monthly,-0.0675,-0.0699,-0.3151,0.0755,0.3333,-0.4682
