period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0106,-0.0106,0.5497,0.0198,0.54,-0.1873
Weekly,0.0385,0.0377,0.6319,0.0282,0.6731,-0.1635
Biweekly,0.0279,0.0275,0.6319,0.0412,0.6923,-0.1472
Monthly,0.0171,0.017,0.4964,0.0853,0.6667,-0.1459
