period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0093,-0.0094,0.153,0.0124,0.5261,-0.1976
Weekly,-0.0093,-0.0094,0.061,0.0198,0.5192,-0.1849
Biweekly,0.0099,0.0099,0.061,0.0374,0.5769,-0.1681
Monthly,-0.009,-0.009,0.0633,0.0574,0.5,-0.1421
