period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0009,0.0009,0.0073,0.0007,0.5543,-0.0105
Weekly,-0.0001,-0.0001,0.007,0.0007,0.5577,-0.0105
Biweekly,0.0007,0.0007,0.007,0.0004,0.6923,-0.0099
Monthly,0.0012,0.0012,0.0069,0.0013,0.5833,-0.0103
